date,open,high,low,close,adjusted_close,volume
2007-04-18,90.16,90.8488,89.6,90.4008,2.7112,464044000
2007-04-19,90.1908,91.2492,89.8296,90.2692,2.7073,425913600
2007-04-20,90.8908,91.1792,90.5492,90.9692,2.7283,522779600
2007-04-23,91.5908,93.8,91.42,93.5088,2.8044,780290000
2007-04-24,93.9596,96.39,91.2996,93.24,2.7964,1055252800
2007-04-25,94.2312,95.3988,93.8,95.3512,2.8597,1187144000
2007-04-26,101.5812,102.4996,98.2996,98.84,2.9643,1737778000
2007-04-27,98.1792,99.9488,97.6892,99.9208,2.9967,699403600
2007-04-30,100.0888,100.9988,99.6688,99.8004,2.9931,616509600
2007-05-01,99.5904,100.3492,98.5488,99.47,2.9832,532523600
2007-05-02,99.6492,100.5396,99.47,100.3912,3.0108,505145200
2007-05-03,100.73,101.4496,100.0104,100.3996,3.0111,576077600
2007-05-04,100.8,101.6008,100.5004,100.8112,3.0234,381987200
2007-05-07,101.08,104.3504,101.01,103.9192,3.1167,861557200
2007-05-08,103.4712,105.1512,103.4208,105.0588,3.1508,783997200
2007-05-09,104.9104,106.96,104.8908,106.8788,3.2054,717757600
2007-05-10,106.6296,108.8388,105.9212,107.3408,3.2193,1197257600
2007-05-11,107.7412,109.13,106.7808,108.7408,3.2613,653696400
2007-05-14,109.62,110.0008,108.2508,109.3596,3.2798,651946400
2007-05-15,109.5696,110.1996,106.4812,107.52,3.2246,954514400
2007-05-16,108.5308,108.8304,103.4208,107.3408,3.2193,1126767600
2007-05-17,107.1504,109.8692,107.1504,109.4408,3.2823,735291200
2007-05-18,110.2304,110.6392,109.7712,110.0204,3.2996,621345200
2007-05-21,110.3088,112.4508,110.0512,111.9804,3.3584,639892400
2007-05-22,112.49,113.75,112.0112,113.54,3.4052,572409600
2007-05-23,114.0188,114.9988,112.5908,112.8904,3.3857,911374800
2007-05-24,112.8092,114.4612,110.3704,110.6896,3.3197,887362000
2007-05-25,112.0,113.7808,111.4988,113.6212,3.4076,632959600
2007-05-29,114.45,114.8588,112.6888,114.3492,3.4295,645694000
2007-05-30,114.2988,118.8796,113.5288,118.7704,3.5621,1478444800
2007-05-31,120.0696,122.1696,119.5404,121.1896,3.6346,1297066400
2007-06-01,121.1,121.1896,118.2888,118.4008,3.551,885262000
2007-06-04,118.6304,121.73,117.8996,121.3296,3.6388,886673200
2007-06-05,121.4108,122.6904,120.5008,122.6708,3.679,920785600
2007-06-06,122.3012,124.0512,121.9512,123.6396,3.7081,1112241200
2007-06-07,124.9892,127.61,123.1888,124.0708,3.721,1915079600
2007-06-08,125.8208,125.8292,122.29,124.4908,3.7336,1241682400
2007-06-11,126.0,126.1512,119.5404,120.19,3.6046,1874258400
2007-06-12,119.35,121.7104,118.3112,120.3804,3.6103,1426566400
2007-06-13,121.1504,121.1896,115.3992,117.4992,3.5239,1721353200
2007-06-14,117.1996,119.4508,116.4212,118.7508,3.5615,973266000
2007-06-15,120.6212,120.6688,119.8596,120.5008,3.614,811218800
2007-06-18,123.2812,125.1796,122.5392,125.09,3.7516,910604800
2007-06-19,124.6896,125.0088,122.9088,123.6592,3.7087,943026000
2007-06-20,123.8692,124.6588,121.5004,121.5508,3.6454,897512000
2007-06-21,121.6992,124.2892,120.7192,123.9,3.7159,867045200
2007-06-22,123.8496,124.4488,122.3796,123.0012,3.6889,631876000
2007-06-25,124.1912,125.09,121.0608,122.3404,3.6691,965403600
2007-06-26,123.9812,124.0008,118.72,119.6496,3.5884,1345005200
2007-06-27,120.61,122.0408,119.2604,121.8896,3.6556,974696800
2007-06-28,122.36,122.4888,119.9996,120.5596,3.6157,838143600
2007-06-29,121.9708,124.0008,121.0888,122.0408,3.6601,1137841600
2007-07-02,121.0496,122.0912,119.2996,121.2596,3.6367,994862400
2007-07-03,121.9988,127.4,121.5004,127.1704,3.814,1162481600
2007-07-05,128.8,132.9692,128.6908,132.7508,3.9813,1453051600
2007-07-06,133.1288,133.3388,130.3988,132.3,3.9678,874694800
2007-07-09,132.3812,132.8992,129.1808,130.3288,3.9087,995820000
2007-07-10,128.8812,134.5008,128.8112,132.3504,3.9693,1255007600
2007-07-11,132.0704,133.7,131.3088,132.3896,3.9705,821772000
2007-07-12,133.8512,134.2404,132.3896,134.0696,4.0209,704608800
2007-07-13,135.03,137.8496,134.5204,137.7292,4.1307,907606000
2007-07-16,138.39,139.9804,137.4996,138.0988,4.1417,936112800
2007-07-17,138.3004,139.5996,137.4996,138.9108,4.1661,709959600
2007-07-18,138.1912,138.4404,136.0408,138.1212,4.1424,756856800
2007-07-19,140.2996,140.8092,139.65,140.0,4.1988,732891600
2007-07-20,141.6492,144.1804,140.0,143.7492,4.3112,1167773600
2007-07-23,143.3096,145.2192,140.9296,143.6988,4.3097,1036490000
2007-07-24,138.88,140.9996,134.1508,134.89,4.0455,1795292800
2007-07-25,137.3512,138.3592,134.9992,137.2588,4.1165,1496182800
2007-07-26,145.9108,148.5008,136.9592,146.0004,4.3787,2186629200
2007-07-27,146.1908,148.9208,143.78,143.85,4.3142,1161098400
2007-07-30,144.3288,145.4488,139.5688,141.4308,4.2417,1106988400
2007-07-31,142.9708,143.4804,131.5188,131.7596,3.9516,1762392800
2007-08-01,133.6412,135.38,127.7696,134.9992,4.0488,1750156800
2007-08-02,136.6512,136.9592,134.1508,136.4888,4.0934,852644800
2007-08-03,135.2596,135.9512,131.4992,131.8492,3.9543,679187600
2007-08-06,132.8992,135.2708,128.2988,135.2512,4.0563,925170400
2007-08-07,134.9404,137.2392,132.6304,135.03,4.0497,949936400
2007-08-08,136.7604,136.8612,132.0004,134.0108,4.0191,808096800
2007-08-09,131.11,133.0,125.09,126.3892,3.7906,1125395600
2007-08-10,123.1188,127.75,120.2992,125.0004,3.7489,1410749200
2007-08-13,128.3212,129.3488,126.5012,127.7892,3.8325,752911600
2007-08-14,128.2904,128.2988,123.7096,124.0288,3.7198,739006800
2007-08-15,122.7408,124.8604,119.6496,119.8988,3.5959,992852000
2007-08-16,117.0092,118.4988,111.6192,117.0512,3.5105,1866690000
2007-08-17,122.01,123.4996,119.8204,122.0604,3.6607,1195062400
2007-08-20,123.9588,124.4992,120.5008,122.22,3.6655,803317200
2007-08-21,122.2088,128.9596,120.9992,127.5708,3.826,1303047200
2007-08-22,131.2192,132.7508,130.3288,132.51,3.9741,1061765600
2007-08-23,133.0896,133.3388,129.7604,131.0708,3.931,866838000
2007-08-24,130.5304,135.3688,129.8108,135.2988,4.0578,911834000
2007-08-27,133.3892,134.6604,132.1012,132.2496,3.9663,707439600
2007-08-28,130.9896,132.4092,126.63,126.8204,3.8035,1179365600
2007-08-29,129.8808,134.1788,129.5392,134.0808,4.0212,1166860800
2007-08-30,132.6696,138.25,132.3,136.2508,4.0863,1435582400
2007-08-31,139.4904,139.65,137.41,138.4796,4.1532,876887200
2007-09-04,139.9412,145.7288,139.8404,144.1608,4.3235,1316842800
2007-09-05,144.97,145.8408,136.0996,136.7604,4.1016,2328222400
2007-09-06,135.5592,137.5696,132.7088,135.0104,4.0491,1901261600
2007-09-07,132.0088,132.3,130.0012,131.7708,3.952,1430576000
2007-09-10,136.99,138.04,133.9492,136.71,4.1001,1487838800
2007-09-11,137.9,138.3004,133.7504,135.4892,4.0635,971885600
2007-09-12,135.9904,139.4008,135.7496,136.85,4.1043,1022770000
2007-09-13,138.8296,139.0004,136.6512,137.2,4.1148,656163200
2007-09-14,136.57,138.9808,136.2004,138.81,4.1631,607320000
2007-09-17,138.9892,140.5908,137.6004,138.4096,4.1511,793371600
2007-09-18,139.0592,142.8504,137.83,140.9212,4.2264,1064089600
2007-09-19,143.0212,143.1612,139.4008,140.77,4.2218,1026880400
2007-09-20,140.1512,141.7892,139.3196,140.3108,4.2081,691840800
2007-09-21,141.1396,144.6508,140.3108,144.1496,4.3232,1138880400
2007-09-24,146.7312,149.8504,146.65,148.2796,4.4471,1052161600
2007-09-25,146.8404,153.2188,146.8208,153.1796,4.594,1192550800
2007-09-26,154.4704,154.9996,151.2504,152.7708,4.5818,975268000
2007-09-27,153.7704,154.5208,152.32,154.5012,4.6337,658198800
2007-09-28,153.44,154.5992,152.7512,153.4708,4.6028,615101200
2007-10-01,154.63,157.4104,152.9304,156.3408,4.6888,837068400
2007-10-02,156.5508,158.5892,155.89,158.4492,4.7521,792069600
2007-10-03,157.78,159.18,157.01,157.92,4.7362,692518400
2007-10-04,158.0012,158.0796,153.4988,156.24,4.6858,656958400
2007-10-05,158.3708,161.5796,157.6988,161.4508,4.8421,943471200
2007-10-08,163.4892,167.9104,162.9712,167.9104,5.0358,835928800
2007-10-09,170.2008,171.1108,166.6812,167.86,5.0343,1104286400
2007-10-10,167.5492,167.8796,165.6004,166.7904,5.0022,667590000
2007-10-11,169.4896,171.8808,153.2104,162.2292,4.8654,1643992000
2007-10-12,163.0104,167.2804,161.8008,167.2496,5.016,988176000
2007-10-15,167.9804,169.5708,163.5004,166.9808,5.0079,1077930000
2007-10-16,165.5388,170.1812,165.1496,169.5792,5.0859,1067830400
2007-10-17,172.69,173.04,169.1788,172.7488,5.1809,1127613200
2007-10-18,171.5,174.1908,171.0492,173.4992,5.2034,823676000
2007-10-19,174.2412,174.6304,169.9992,170.4192,5.1111,1291780000
2007-10-22,170.3492,174.8992,169.96,174.3588,5.2292,1649499600
2007-10-23,188.5604,188.5996,182.7588,186.1608,5.5832,1795164000
2007-10-24,185.8108,187.2108,179.2392,185.9312,5.5763,1288481600
2007-10-25,184.87,185.9004,181.6612,182.7812,5.4818,973602000
2007-10-26,185.29,185.3712,182.8792,184.6992,5.5393,706876800
2007-10-29,185.4496,186.5892,184.6992,185.0912,5.5511,540554000
2007-10-30,186.1804,189.3696,184.73,187.0008,5.6084,939414000
2007-10-31,187.6308,190.12,184.9512,189.9492,5.6968,833310800
2007-11-01,188.5996,190.1004,180.0008,187.4404,5.6215,805036400
2007-11-02,189.21,189.4396,183.4896,187.8688,5.6344,1002114400
2007-11-05,185.29,188.9608,184.24,186.1804,5.5838,804176800
2007-11-06,187.0512,191.9988,185.2704,191.7888,5.752,954727200
2007-11-07,190.61,192.6792,186.13,186.3008,5.5874,994327600
2007-11-08,186.6704,186.9,167.7704,175.4704,5.2626,1890378000
2007-11-09,171.15,175.1204,165.2112,165.3708,4.9597,1526380800
2007-11-12,165.2812,167.7004,150.6288,153.7592,4.6114,1769065200
2007-11-13,160.8488,170.9792,153.7592,169.96,5.0973,1739446800
2007-11-14,177.1588,177.5704,163.7412,166.11,4.9818,1449168000
2007-11-15,166.39,169.5904,160.3,164.3012,4.9276,1487410400
2007-11-16,165.3008,167.02,159.3312,166.39,4.9902,1383494000
2007-11-19,166.0988,168.1988,162.1004,163.9512,4.9171,1154428800
2007-11-20,165.6704,171.7912,163.5312,168.8512,5.064,1543642800
2007-11-21,165.8412,172.3512,164.6708,168.4592,5.0523,1217809600
2007-11-23,172.0012,172.0488,169.75,171.5392,5.1447,465757600
2007-11-26,173.5888,177.2708,172.3512,172.5388,5.1746,1305754800
2007-11-27,175.2212,175.7896,170.0104,174.8096,5.2427,1317030400
2007-11-28,176.82,180.6,175.35,180.2192,5.405,1150912000
2007-11-29,179.4296,185.1696,179.1496,184.2904,5.5271,1050926800
2007-11-30,187.3396,187.7008,179.7012,182.2212,5.465,1187802000
2007-12-03,181.86,184.1392,177.6992,178.8612,5.3642,961469600
2007-12-04,177.1504,180.8996,176.9908,179.8104,5.3927,773799600
2007-12-05,182.8904,186.0012,182.4088,185.5,5.5633,892402000
2007-12-06,186.1888,190.1004,186.1188,189.9492,5.6968,899810800
2007-12-07,190.54,194.9892,188.0396,194.3004,5.8273,1066066400
2007-12-10,193.5892,195.6612,192.6904,194.2108,5.8246,722377600
2007-12-11,194.7512,196.8288,187.39,188.5408,5.6545,1110925200
2007-12-12,193.4408,194.4796,185.7604,190.8592,5.7241,1225660800
2007-12-13,190.19,192.1192,187.8212,191.8308,5.7532,864617600
2007-12-14,190.3692,193.2,189.5404,190.3888,5.71,674312800
2007-12-17,190.7192,192.6512,182.98,184.3996,5.5303,1024693600
2007-12-18,186.5192,187.3312,178.6008,182.98,5.4878,1222603200
2007-12-19,182.98,184.6404,180.8996,183.12,5.492,827478400
2007-12-20,185.43,187.8296,183.33,187.2108,5.6147,774057200
2007-12-21,190.12,193.9112,189.8904,193.9112,5.8156,993960800
2007-12-24,195.0312,199.3292,194.7904,198.8,5.9622,480202800
2007-12-26,199.01,200.9588,196.8204,198.9512,5.9668,703732400
2007-12-27,198.9512,202.9608,197.8004,198.5704,5.9553,795527600
2007-12-28,200.5892,201.5608,196.8792,199.8304,5.9931,699647200
2007-12-31,199.5,200.4996,197.75,198.0804,5.9407,539333200
2008-01-02,199.2704,200.2588,192.5504,194.8408,5.8435,1079178800
2008-01-03,195.4092,197.3888,192.6904,194.9304,5.8462,842066400
2008-01-04,191.45,193.0012,178.8892,180.0512,5.3999,1455832000
2008-01-07,181.2496,183.5988,170.2288,177.6404,5.3276,2072193200
2008-01-08,180.1408,182.4592,170.8,171.2508,5.136,1523816000
2008-01-09,171.3012,179.4996,168.2996,179.3988,5.3804,1813882000
2008-01-10,177.5788,181.0004,175.4088,178.0212,5.3391,1482975200
2008-01-11,175.9996,177.8504,169.9992,172.69,5.1792,1232285600
2008-01-14,177.52,179.4212,175.1708,178.78,5.3618,1100450400
2008-01-15,177.7188,179.2196,164.6596,169.0388,5.0697,2343278000
2008-01-16,165.2308,169.0108,156.6992,159.6392,4.7878,2213845200
2008-01-17,161.5096,165.3596,158.4212,160.8908,4.8253,1757859600
2008-01-18,161.7112,165.7488,159.6112,161.3612,4.8394,1724343600
2008-01-22,148.0612,159.9808,146.0004,155.6408,4.6678,2434754000
2008-01-23,136.1892,140.0,126.14,139.0704,4.1709,3372969600
2008-01-24,139.9888,140.7,132.0088,135.6012,4.0668,2005866800
2008-01-25,138.9892,139.09,129.6092,130.0096,3.8991,1554739200
2008-01-28,128.1588,133.1988,126.4508,130.0096,3.8991,1474844000
2008-01-29,131.1492,132.79,129.0492,131.5412,3.9451,1099982800
2008-01-30,131.3704,135.45,130.0012,132.1796,3.9642,1243051600
2008-01-31,129.4496,136.6512,129.3992,135.3604,4.0596,1345674400
2008-02-01,136.2396,136.5896,132.1796,133.7504,4.0113,1010744000
2008-02-04,134.2096,135.9008,131.4208,131.6504,3.9483,899234000
2008-02-05,130.4296,133.9996,128.9008,129.36,3.8796,1141042000
2008-02-06,130.83,131.9192,121.7692,121.9988,3.6589,1573272400
2008-02-07,119.9688,124.7792,117.2696,121.24,3.6361,2083331600
2008-02-08,122.08,125.7004,121.6012,125.4792,3.7633,1355972800
2008-02-11,128.0104,129.9788,127.2012,129.4496,3.8823,1201432400
2008-02-12,130.7012,131.0008,123.62,124.8604,3.7447,1225980000
2008-02-13,126.6804,129.78,125.6304,129.3992,3.8808,968534000
2008-02-14,129.3992,130.7992,127.0108,127.4588,3.8226,954097200
2008-02-15,126.2688,127.0808,124.0596,124.6308,3.7378,901300400
2008-02-19,125.9888,126.7504,121.4388,122.1808,3.6643,1005046000
2008-02-20,122.2004,124.6,121.6796,123.8188,3.7135,967439200
2008-02-21,126.0504,126.4704,120.8592,121.5396,3.6451,938114800
2008-02-22,122.4804,122.5112,115.8696,119.4592,3.5827,1529878000
2008-02-25,118.5912,120.1704,116.6592,119.7392,3.5911,1256774400
2008-02-26,117.6392,121.0888,115.4412,119.1512,3.5735,1504888000
2008-02-27,118.23,123.0488,118.09,122.9592,3.6877,1475138000
2008-02-28,127.2012,132.1992,125.7704,129.9088,3.8961,1618254400
2008-02-29,129.29,130.2112,124.7988,125.02,3.7495,1255480800
2008-03-03,124.4404,125.9804,118.0004,121.73,3.6508,1593043200
2008-03-04,121.9904,124.88,120.4,124.6196,3.7375,1785383600
2008-03-05,123.5808,125.1404,122.2508,124.4908,3.7336,1221836000
2008-03-06,124.6112,127.5008,120.8088,120.9292,3.6268,1473698800
2008-03-07,120.4112,122.9788,119.0504,122.2508,3.6664,1230462800
2008-03-10,121.9792,123.4604,119.3696,119.6888,3.5896,999588800
2008-03-11,124.0988,127.4812,121.9988,127.3496,3.8194,1163943200
2008-03-12,127.0388,128.6796,125.1712,126.0308,3.7798,1059629200
2008-03-13,124.0988,129.5,123.0012,127.9404,3.8371,1262102800
2008-03-14,129.8808,130.3008,124.1996,126.6104,3.7972,1156640800
2008-03-17,122.5504,128.59,122.5504,126.7308,3.8008,1072598800
2008-03-18,129.1808,133.0,128.6712,132.8208,3.9834,1205120000
2008-03-19,133.1204,134.2908,129.6708,129.6708,3.889,1010536800
2008-03-20,131.1212,133.2912,129.1808,133.2688,3.9969,908787600
2008-03-24,134.0108,140.8512,133.6412,139.5296,4.1846,1066920400
2008-03-25,139.9608,143.0996,137.3288,140.98,4.2281,1052391200
2008-03-26,140.8708,145.74,140.6412,145.0596,4.3505,1182084400
2008-03-27,144.9504,145.3088,139.9888,140.2492,4.2062,999829600
2008-03-28,141.8004,144.6508,141.5988,143.01,4.289,714610400
2008-03-31,143.2704,145.7092,142.52,143.5,4.3037,768065200
2008-04-01,146.3,149.66,143.6092,149.5312,4.4846,1032567200
2008-04-02,148.7808,151.2,145.8492,147.49,4.4234,1044968400
2008-04-03,147.0588,153.6304,147.0,151.6088,4.5469,1051568000
2008-04-04,152.1912,154.7112,150.7492,153.0788,4.591,854417200
2008-04-07,156.1308,159.6896,155.1088,155.89,4.6753,1158326400
2008-04-08,153.5492,156.45,152.32,152.8408,4.5839,1014294400
2008-04-09,153.3112,153.8908,150.4608,151.4408,4.5419,873398400
2008-04-10,151.13,155.4196,150.6008,154.5488,4.6351,955763200
2008-04-11,152.7204,153.3,146.4008,147.14,4.4129,1210076000
2008-04-14,146.7704,149.2512,144.5388,147.7812,4.4321,845087600
2008-04-15,149.3996,149.7188,145.7204,148.3804,4.4501,698037200
2008-04-16,151.7208,154.1008,150.6204,153.7004,4.6096,795774000
2008-04-17,154.1708,155.9992,153.3504,154.49,4.6333,704267200
2008-04-18,159.1212,162.26,158.3792,161.0392,4.8297,1026765600
2008-04-21,162.2096,168.5012,161.7588,168.1596,5.0433,1039152800
2008-04-22,167.4008,168.0,158.0908,160.1992,4.8046,1439572400
2008-04-23,164.0492,164.8388,161.0812,162.89,4.8853,1504190800
2008-04-24,165.34,169.9796,159.1912,168.9408,5.0667,1696066400
2008-04-25,170.6992,171.0996,166.4208,169.7304,5.0904,992474000
2008-04-28,169.75,173.7512,169.1312,172.2392,5.1656,787214400
2008-04-29,171.1108,175.6608,170.2512,175.0504,5.25,923476400
2008-04-30,176.19,180.0008,172.9196,173.95,5.217,1139524400
2008-05-01,174.9608,180.0008,174.86,180.0008,5.3984,903576800
2008-05-02,180.1912,181.9188,178.5504,180.9388,5.4266,1006082000
2008-05-05,181.9188,185.3096,181.0508,184.73,5.5403,854557200
2008-05-06,184.66,187.1212,182.1792,186.6592,5.5981,918870400
2008-05-07,186.0488,188.1992,180.5412,182.5908,5.4761,1157133600
2008-05-08,183.7696,186.4996,183.0696,185.0604,5.5502,899085600
2008-05-09,183.1592,184.2512,181.37,183.4504,5.5019,673072400
2008-05-12,185.2088,188.8712,182.8512,188.16,5.6431,818563200
2008-05-13,188.6108,191.45,187.8604,189.9604,5.6971,823236400
2008-05-14,191.2288,192.2396,185.57,186.2588,5.5861,916823600
2008-05-15,186.8104,189.8988,184.2008,189.7308,5.6902,873208000
2008-05-16,190.1088,190.2992,187.0008,187.6196,5.6269,765769200
2008-05-19,187.8604,188.6892,181.3,183.5988,5.5063,945820400
2008-05-20,181.8208,186.1608,180.1212,185.9004,5.5754,969850000
2008-05-21,185.6708,187.95,176.2488,178.1892,5.3441,1157657200
2008-05-22,179.2588,181.3308,172.0012,177.0496,5.3099,1206735600
2008-05-23,180.7708,181.9888,177.8,181.1712,5.4335,906917200
2008-05-27,182.7504,186.4296,181.8404,186.4296,5.5912,789905200
2008-05-28,187.4096,187.95,183.7192,187.0092,5.6086,743979600
2008-05-29,186.76,188.1992,185.5,186.69,5.599,647186400
2008-05-30,187.4488,189.5404,187.3788,188.7508,5.6608,610184400
2008-06-02,188.5996,189.6496,184.5312,186.0992,5.5813,679840000
2008-06-03,186.8608,188.1992,182.3388,185.3712,5.5595,750520400
2008-06-04,184.0188,187.0904,183.2292,185.1892,5.554,726983600
2008-06-05,186.34,189.84,185.6988,189.4312,5.6813,755445600
2008-06-06,188.0004,189.9492,185.5504,185.64,5.5675,966422800
2008-06-09,184.7888,184.94,175.7504,181.6108,5.4467,1888392800
2008-06-10,180.5104,186.7796,179.0208,185.64,5.5675,1140941200
2008-06-11,184.3408,186.0012,179.5892,180.81,5.4227,961550800
2008-06-12,181.4904,182.5992,171.2004,173.2612,5.1963,1308333600
2008-06-13,171.64,174.16,165.3092,172.3708,5.1696,1345957200
2008-06-16,171.3012,177.9008,169.0696,176.8396,5.3036,1051730400
2008-06-17,178.0996,181.9888,177.4108,181.4288,5.4413,899656800
2008-06-18,181.1208,182.1988,177.3492,178.7492,5.3609,811468000
2008-06-19,178.5504,182.3388,176.8004,180.8996,5.4254,791949200
2008-06-20,179.3512,181.0004,175.0,175.2688,5.2565,888367200
2008-06-23,174.7396,175.8792,171.5588,173.1604,5.1933,645780800
2008-06-24,172.3708,175.7812,171.6288,173.25,5.196,621947200
2008-06-25,174.6108,178.8304,173.88,177.3912,5.3202,644450800
2008-06-26,174.0704,174.8404,168.0112,168.2604,5.0463,869610000
2008-06-27,166.5104,170.5704,164.15,170.0888,5.1012,1042249600
2008-06-30,170.1896,172.0012,166.6196,167.44,5.0217,684196800
2008-07-01,164.2312,174.72,163.9988,174.6808,5.2389,1111280800
2008-07-02,175.1988,177.45,168.1792,168.1792,5.0439,837519200
2008-07-03,169.5904,172.1692,165.7488,170.1196,5.1021,523362000
2008-07-07,173.1604,177.1308,171.9004,175.1596,5.2532,820391600
2008-07-08,175.4004,179.7012,172.7404,179.55,5.3849,888350400
2008-07-09,180.1996,180.9108,174.1404,174.2496,5.2259,895776000
2008-07-10,174.9188,177.3408,171.3712,176.6296,5.2973,840688800
2008-07-11,175.4704,177.1112,170.9988,172.5808,5.1759,930011600
2008-07-14,179.2392,179.3008,173.0792,173.88,5.2149,886054400
2008-07-15,172.48,173.74,166.39,169.6408,5.0877,1040043200
2008-07-16,170.2008,172.9308,168.5992,172.8104,5.1828,747790400
2008-07-17,174.1012,174.9804,171.3908,171.8108,5.1528,757526000
2008-07-18,168.5208,169.6492,165.0012,165.1496,4.953,868414400
2008-07-21,166.8996,167.4988,161.1204,166.2892,4.9872,1360469600
2008-07-22,148.9992,162.7612,146.5296,162.0192,4.8591,1879592400
2008-07-23,164.99,168.3696,161.56,166.2612,4.9864,1061768400
2008-07-24,164.3208,165.2588,158.4492,159.0288,4.7694,839619200
2008-07-25,160.4008,162.9992,158.6508,162.12,4.8622,633637200
2008-07-28,162.3412,162.47,154.0196,154.4004,4.6306,780712800
2008-07-29,155.4112,159.4488,153.65,157.08,4.711,684070800
2008-07-30,157.78,160.4904,156.0804,159.88,4.795,725183200
2008-07-31,157.5392,162.2012,156.9792,158.9504,4.7671,637498400
2008-08-01,159.8996,159.9892,155.75,156.66,4.6984,544639200
2008-08-04,156.6012,157.9004,152.9108,153.23,4.5955,592527600
2008-08-05,155.4196,160.8012,154.8204,160.6388,4.8177,688371600
2008-08-06,159.9696,167.4008,158.0012,164.1892,4.9242,791408800
2008-08-07,162.7108,166.1492,161.5012,163.5704,4.9057,672372400
2008-08-08,163.8588,169.6492,163.7496,169.5512,5.085,713997200
2008-08-11,170.0692,176.5008,169.6688,173.5608,5.2053,891304400
2008-08-12,173.5188,179.2896,173.5104,176.7304,5.3003,836278800
2008-08-13,177.9792,180.0008,175.8988,179.3008,5.3774,842346400
2008-08-14,178.3292,180.4488,177.8392,179.3204,5.378,711300800
2008-08-15,179.0404,179.7488,175.0504,175.7392,5.2706,708251600
2008-08-18,175.5712,177.8112,173.8212,175.3892,5.2601,552014400
2008-08-19,174.5408,177.0692,171.8108,173.53,5.2044,616204400
2008-08-20,174.7704,176.9404,173.6112,175.84,5.2736,506951200
2008-08-21,174.4708,175.4508,171.8892,174.2888,5.2271,539744800
2008-08-22,175.8204,177.5004,175.5712,176.7892,5.3021,439611200
2008-08-25,176.1508,176.2292,171.6596,172.55,5.175,484425200
2008-08-26,172.76,174.8796,172.6088,173.6392,5.2076,445550000
2008-08-27,173.3088,175.7588,172.1888,174.6696,5.2385,477780800
2008-08-28,175.28,176.2488,172.7488,173.74,5.2107,431384800
2008-08-29,172.9588,173.4992,169.0388,169.5288,5.0844,599289600
2008-09-02,172.3988,173.4992,165.0012,166.1912,4.9843,780763200
2008-09-03,166.8408,168.6804,163.9988,166.9612,5.0074,734834800
2008-09-04,165.8608,167.9104,160.8096,161.2212,4.8352,743386000
2008-09-05,158.5892,162.4,157.6512,160.1796,4.804,786884000
2008-09-08,164.57,164.8892,151.4604,157.92,4.7362,1045979200
2008-09-09,156.8588,159.9612,149.7888,151.6788,4.549,1245025600
2008-09-10,152.32,154.9912,148.8004,151.6088,4.5469,973142800
2008-09-11,148.1788,152.9892,146.0004,152.6504,4.5782,971135200
2008-09-12,150.9088,150.9088,146.4988,148.9404,4.4669,793027200
2008-09-15,142.03,147.6888,140.3612,140.3612,4.2096,920634400
2008-09-16,133.8596,142.5004,132.1488,139.8796,4.1951,1199836400
2008-09-17,138.4908,138.5104,127.8312,127.8312,3.8338,1200455200
2008-09-18,130.5696,135.4304,120.68,134.0892,4.0215,1676253600
2008-09-19,142.6012,144.2,136.3096,140.91,4.226,1430875600
2008-09-22,139.9412,140.2492,130.6592,131.0512,3.9304,856713200
2008-09-23,131.8492,135.8,126.6608,126.84,3.8041,1280364400
2008-09-24,127.2712,130.9504,125.1488,128.7104,3.8602,1047015200
2008-09-25,129.7996,134.7892,128.52,131.9304,3.9567,1006045600
2008-09-26,124.9108,129.7996,123.0012,128.24,3.8461,1126451200
2008-09-29,119.6188,119.6804,100.59,105.2604,3.1569,2622057200
2008-09-30,108.2508,114.9988,106.2992,113.6604,3.4088,1626682400
2008-10-01,111.9188,112.3612,107.3912,109.1188,3.2726,1296484000
2008-10-02,108.01,108.7912,99.9992,100.1,3.0021,1609364400
2008-10-03,104.0004,106.5008,94.6512,97.0704,2.9112,2294398400
2008-10-06,91.9604,98.7812,87.5392,98.14,2.9433,2107417200
2008-10-07,100.4808,101.5,88.9504,89.1604,2.674,1878772000
2008-10-08,85.9096,96.3312,85.68,89.7904,2.6929,2207741200
2008-10-09,93.3492,95.7992,86.6012,88.7404,2.6614,1617383600
2008-10-10,85.6996,99.9992,84.9996,96.7988,2.9031,2219299600
2008-10-13,104.5492,110.53,101.0212,110.2612,3.3069,1539076000
2008-10-14,116.2588,116.3988,103.1408,104.0788,3.1214,1980994400
2008-10-15,103.8408,106.9992,97.8908,97.9496,2.9376,1584175600
2008-10-16,99.7696,103.4292,91.7392,101.8892,3.0558,1980521200
2008-10-17,99.5988,102.0404,85.89,97.4008,2.9212,1762227600
2008-10-20,99.7808,100.03,93.6404,98.4396,2.9523,1549170000
2008-10-21,96.95,97.8992,91.1596,91.49,2.7439,2193660000
2008-10-22,97.37,101.2508,92.9292,96.8688,2.9052,2248808800
2008-10-23,96.5104,99.2488,91.8988,98.2296,2.946,1675430400
2008-10-24,90.3308,97.8992,90.1096,96.3788,2.8905,1590058400
2008-10-27,95.0712,97.6304,91.8596,92.0892,2.7619,1208771200
2008-10-28,95.4296,100.5004,92.3692,99.9096,2.9964,1634133200
2008-10-29,100.8588,109.5388,99.9404,104.5492,3.1355,1950978400
2008-10-30,108.2312,112.1904,107.6096,111.0396,3.3302,1638089600
2008-10-31,107.3996,110.7792,105.14,107.59,3.2267,1659756000
