timestamp,gmtoffset,Date,Open,High,Low,Close,Volume
1614618000,0,2021-03-01 17:00:00,1.20569,1.206418,1.204529,1.204529,
1614621600,0,2021-03-01 18:00:00,1.204529,1.2054,1.203659,1.205109,
1614625200,0,2021-03-01 19:00:00,1.204819,1.20569,1.204674,1.205254,
1614628800,0,2021-03-01 20:00:00,1.2054,1.2054,1.204819,1.205109,
1614643200,0,2021-03-02 00:00:00,1.205109,1.205545,1.204238,1.204238,
1614646800,0,2021-03-02 01:00:00,1.204238,1.204674,1.204093,1.204093,
1614647463,0,2021-03-02 01:11:03,1.204529,1.204529,1.204529,1.204529,
1614650400,0,2021-03-02 02:00:00,1.203514,1.204238,1.202067,1.202356,
1614654000,0,2021-03-02 03:00:00,1.202645,1.203224,1.202212,1.203079,
1614657600,0,2021-03-02 04:00:00,1.203079,1.203079,1.202212,1.202501,
1614661200,0,2021-03-02 05:00:00,1.202501,1.20279,1.202067,1.202501,
1614664800,0,2021-03-02 06:00:00,1.202935,1.203369,1.202501,1.202501,
1614668400,0,2021-03-02 07:00:00,1.202645,1.202645,1.200768,1.200912,
1614672000,0,2021-03-02 08:00:00,1.201056,1.202067,1.200336,1.200624,
1614675600,0,2021-03-02 09:00:00,1.200624,1.201778,1.199616,1.201056,
1614679200,0,2021-03-02 10:00:00,1.201056,1.203079,1.200912,1.202935,
1614682800,0,2021-03-02 11:00:00,1.202645,1.203659,1.202501,1.203659,
1614686400,0,2021-03-02 12:00:00,1.203514,1.203948,1.202935,1.203659,
1614690000,0,2021-03-02 13:00:00,1.203659,1.203659,1.202501,1.203514,
1614693600,0,2021-03-02 14:00:00,1.203369,1.205254,1.203369,1.204674,
1614697200,0,2021-03-02 15:00:00,1.204674,1.206563,1.203948,1.206418,
1614700800,0,2021-03-02 16:00:00,1.206418,1.208167,1.206418,1.208167,
1614704400,0,2021-03-02 17:00:00,1.208605,1.208897,1.208021,1.208313,
1614708000,0,2021-03-02 18:00:00,1.208313,1.209482,1.208313,1.208897,
1614711600,0,2021-03-02 19:00:00,1.208897,1.209482,1.208605,1.208897,
1614715200,0,2021-03-02 20:00:00,1.208751,1.209921,1.208751,1.209336,
1614718800,0,2021-03-02 21:00:00,1.209336,1.209628,1.209043,1.209482,
1614722400,0,2021-03-02 22:00:00,1.209189,1.209189,1.209189,1.209189,
1614729600,0,2021-03-03 00:00:00,1.208897,1.209774,1.208751,1.208897,
1614733200,0,2021-03-03 01:00:00,1.209043,1.209482,1.208897,1.209043,
1614733861,0,2021-03-03 01:11:01,1.208897,1.208897,1.208897,1.208897,
1614736800,0,2021-03-03 02:00:00,1.209482,1.209482,1.208751,1.208751,
1614740400,0,2021-03-03 03:00:00,1.208751,1.209336,1.208605,1.208605,
1614744000,0,2021-03-03 04:00:00,1.208751,1.209774,1.208751,1.209774,
1614747600,0,2021-03-03 05:00:00,1.209189,1.209774,1.208751,1.209336,
1614751200,0,2021-03-03 06:00:00,1.208897,1.209189,1.208313,1.208605,
1614754800,0,2021-03-03 07:00:00,1.208605,1.210946,1.208459,1.209774,
1614758400,0,2021-03-03 08:00:00,1.209628,1.209628,1.207875,1.207875,
1614762000,0,2021-03-03 09:00:00,1.207875,1.211387,1.207875,1.210653,
1614765600,0,2021-03-03 10:00:00,1.210507,1.210507,1.208897,1.208897,
1614769200,0,2021-03-03 11:00:00,1.208751,1.209189,1.206418,1.206563,
1614772800,0,2021-03-03 12:00:00,1.206563,1.207437,1.206272,1.207,
1614776400,0,2021-03-03 13:00:00,1.206709,1.206709,1.204819,1.205836,
1614780000,0,2021-03-03 14:00:00,1.205836,1.206418,1.204819,1.205836,
1614783600,0,2021-03-03 15:00:00,1.205981,1.207875,1.2054,1.207729,
1614787200,0,2021-03-03 16:00:00,1.207729,1.208313,1.207583,1.207729,
1614790800,0,2021-03-03 17:00:00,1.207437,1.207583,1.207,1.207146,
1614794400,0,2021-03-03 18:00:00,1.207292,1.208313,1.207292,1.207583,
1614798000,0,2021-03-03 19:00:00,1.207583,1.207583,1.206854,1.207146,
1614801600,0,2021-03-03 20:00:00,1.207,1.207875,1.206563,1.206563,
1614805200,0,2021-03-03 21:00:00,1.206709,1.207292,1.206563,1.206563,
1614808800,0,2021-03-03 22:00:00,1.206127,1.207583,1.206127,1.206709,
1614812400,0,2021-03-03 23:00:00,1.206709,1.207146,1.204819,1.205109,
1614816000,0,2021-03-04 00:00:00,1.205109,1.206709,1.205109,1.206272,
1614819600,0,2021-03-04 01:00:00,1.206418,1.206418,1.205545,1.205545,
1614820259,0,2021-03-04 01:10:59,1.20569,1.20569,1.20569,1.20569,
1614823200,0,2021-03-04 02:00:00,1.206563,1.207,1.2054,1.205981,
1614826800,0,2021-03-04 03:00:00,1.205836,1.206127,1.205254,1.205254,
1614830400,0,2021-03-04 04:00:00,1.205254,1.205836,1.204819,1.205836,
1614834000,0,2021-03-04 05:00:00,1.205836,1.206709,1.205545,1.205981,
1614837600,0,2021-03-04 06:00:00,1.205981,1.206854,1.205981,1.206418,
1614841200,0,2021-03-04 07:00:00,1.206418,1.206854,1.205545,1.205545,
1614844800,0,2021-03-04 08:00:00,1.20569,1.205981,1.203948,1.204674,
1614848400,0,2021-03-04 09:00:00,1.204383,1.204674,1.203224,1.203514,
1614852000,0,2021-03-04 10:00:00,1.203948,1.205109,1.203514,1.205109,
1614855600,0,2021-03-04 11:00:00,1.2054,1.2054,1.203948,1.203948,
1614859200,0,2021-03-04 12:00:00,1.203804,1.204383,1.203224,1.203514,
1614862800,0,2021-03-04 13:00:00,1.203659,1.204238,1.203369,1.203948,
1614866400,0,2021-03-04 14:00:00,1.203948,1.204529,1.203804,1.204238,
1614870000,0,2021-03-04 15:00:00,1.204093,1.204819,1.20279,1.204529,
1614873600,0,2021-03-04 16:00:00,1.204383,1.205545,1.204383,1.204819,
1614877200,0,2021-03-04 17:00:00,1.204819,1.205254,1.199616,1.199759,
1614880800,0,2021-03-04 18:00:00,1.199472,1.200192,1.197031,1.197031,
1614884400,0,2021-03-04 19:00:00,1.197174,1.198178,1.197031,1.197031,
1614888000,0,2021-03-04 20:00:00,1.196888,1.197748,1.196744,1.197461,
1614891600,0,2021-03-04 21:00:00,1.197317,1.198178,1.197174,1.198035,
1614895200,0,2021-03-04 22:00:00,1.197461,1.198465,1.197174,1.198035,
1614898800,0,2021-03-04 23:00:00,1.197891,1.197891,1.196458,1.197031,
1614902400,0,2021-03-05 00:00:00,1.197031,1.197317,1.196172,1.197031,
1614906000,0,2021-03-05 01:00:00,1.197031,1.197031,1.195886,1.195886,
1614906662,0,2021-03-05 01:11:02,1.195886,1.195886,1.195886,1.195886,
1614909600,0,2021-03-05 02:00:00,1.196458,1.197031,1.1956,1.196744,
1614913200,0,2021-03-05 03:00:00,1.196601,1.197031,1.196172,1.196744,
1614916800,0,2021-03-05 04:00:00,1.197031,1.197174,1.195886,1.196029,
1614920400,0,2021-03-05 05:00:00,1.196029,1.196601,1.196029,1.196458,
1614924000,0,2021-03-05 06:00:00,1.196315,1.196744,1.195743,1.195743,
1614927600,0,2021-03-05 07:00:00,1.1956,1.196315,1.195314,1.195314,
1614931200,0,2021-03-05 08:00:00,1.195314,1.1956,1.191895,1.193174,
1614934800,0,2021-03-05 09:00:00,1.193032,1.194172,1.192748,1.193174,
1614938400,0,2021-03-05 10:00:00,1.193174,1.194457,1.193174,1.193744,
1614942000,0,2021-03-05 11:00:00,1.193459,1.194172,1.192605,1.193744,
1614945600,0,2021-03-05 12:00:00,1.193602,1.1946,1.193459,1.193602,
1614949200,0,2021-03-05 13:00:00,1.193887,1.194457,1.190476,1.192463,
1614952800,0,2021-03-05 14:00:00,1.192037,1.194885,1.191469,1.192037,
1614956400,0,2021-03-05 15:00:00,1.191327,1.19289,1.191185,1.191327,
1614960000,0,2021-03-05 16:00:00,1.191043,1.192179,1.191043,1.191753,
1614963600,0,2021-03-05 17:00:00,1.191753,1.192179,1.190901,1.191327,
1614967200,0,2021-03-05 18:00:00,1.191611,1.192179,1.191043,1.191753,
1614970800,0,2021-03-05 19:00:00,1.191753,1.192321,1.191185,1.191895,
1614974400,0,2021-03-05 20:00:00,1.191611,1.192748,1.191469,1.192037,
1614978000,0,2021-03-05 21:00:00,1.192037,1.192463,1.191469,1.191895,
1614981600,0,2021-03-05 22:00:00,1.192463,1.192463,1.192463,1.192463,
1615161600,0,2021-03-08 00:00:00,1.19289,1.193602,1.192179,1.193032,
1615165239,0,2021-03-08 01:00:39,1.193174,1.193174,1.193174,1.193174,
1615168800,0,2021-03-08 02:00:00,1.193174,1.193602,1.190476,1.190901,
1615172400,0,2021-03-08 03:00:00,1.190901,1.191043,1.190334,1.190617,
1615176000,0,2021-03-08 04:00:00,1.190617,1.191185,1.190334,1.190901,
1615179600,0,2021-03-08 05:00:00,1.191043,1.192037,1.191043,1.191611,
1615183200,0,2021-03-08 06:00:00,1.191611,1.192037,1.189484,1.189484,
1615186800,0,2021-03-08 07:00:00,1.189484,1.190051,1.188495,1.188919,
1615190400,0,2021-03-08 08:00:00,1.189202,1.190051,1.18793,1.18793,
1615194000,0,2021-03-08 09:00:00,1.188071,1.188354,1.186943,1.187507,
1615197600,0,2021-03-08 10:00:00,1.187648,1.188495,1.187084,1.188212,
1615201200,0,2021-03-08 11:00:00,1.188354,1.188636,1.187225,1.187366,
1615204800,0,2021-03-08 12:00:00,1.186943,1.18793,1.186239,1.186521,
1615208400,0,2021-03-08 13:00:00,1.18638,1.187789,1.186098,1.187366,
1615212000,0,2021-03-08 14:00:00,1.187648,1.18906,1.187507,1.188071,
1615215600,0,2021-03-08 15:00:00,1.188212,1.189202,1.186239,1.186239,
1615219200,0,2021-03-08 16:00:00,1.186098,1.186802,1.184974,1.185114,
1615222800,0,2021-03-08 17:00:00,1.185114,1.186661,1.185114,1.185958,
1615226400,0,2021-03-08 18:00:00,1.185958,1.186943,1.185677,1.185817,
1615230000,0,2021-03-08 19:00:00,1.185817,1.18638,1.185677,1.186098,
1615233600,0,2021-03-08 20:00:00,1.186098,1.186098,1.185255,1.185255,
1615248000,0,2021-03-09 00:00:00,1.185536,1.185958,1.184132,1.184834,
1615251600,0,2021-03-09 01:00:00,1.184693,1.185114,1.184693,1.185114,
1615252298,0,2021-03-09 01:11:38,1.185395,1.185395,1.185395,1.185395,
1615255200,0,2021-03-09 02:00:00,1.184272,1.186098,1.184272,1.185817,
1615258800,0,2021-03-09 03:00:00,1.185817,1.186943,1.185817,1.186943,
1615262400,0,2021-03-09 04:00:00,1.186943,1.186943,1.185958,1.186239,
1615266000,0,2021-03-09 05:00:00,1.186098,1.186661,1.185817,1.185817,
1615269600,0,2021-03-09 06:00:00,1.185677,1.186802,1.185677,1.186098,
1615273200,0,2021-03-09 07:00:00,1.185958,1.188919,1.185677,1.188495,
1615276800,0,2021-03-09 08:00:00,1.188071,1.189909,1.188071,1.189909,
1615280400,0,2021-03-09 09:00:00,1.189767,1.191185,1.189767,1.191043,
1615284000,0,2021-03-09 10:00:00,1.190759,1.191469,1.190192,1.190617,
1615287600,0,2021-03-09 11:00:00,1.190476,1.192037,1.190476,1.190759,
1615291200,0,2021-03-09 12:00:00,1.190617,1.191043,1.189202,1.189202,
1615294800,0,2021-03-09 13:00:00,1.189202,1.190334,1.188636,1.189626,
1615298400,0,2021-03-09 14:00:00,1.189767,1.190901,1.188777,1.190617,
1615302000,0,2021-03-09 15:00:00,1.190617,1.191327,1.188636,1.188919,
1615305600,0,2021-03-09 16:00:00,1.188636,1.189626,1.188495,1.188919,
1615309200,0,2021-03-09 17:00:00,1.188919,1.189626,1.188777,1.188919,
1615312800,0,2021-03-09 18:00:00,1.18906,1.189909,1.188919,1.189767,
1615316400,0,2021-03-09 19:00:00,1.189767,1.190759,1.189767,1.190759,
1615320000,0,2021-03-09 20:00:00,1.190476,1.191185,1.190334,1.190617,
1615323600,0,2021-03-09 21:00:00,1.190476,1.190901,1.190192,1.190334,
1615334400,0,2021-03-10 00:00:00,1.190051,1.190334,1.18906,1.189767,
1615338000,0,2021-03-10 01:00:00,1.189767,1.190051,1.189767,1.189909,
1615338697,0,2021-03-10 01:11:37,1.189909,1.189909,1.189909,1.189909,
1615341600,0,2021-03-10 02:00:00,1.188777,1.18906,1.188212,1.188495,
1615345200,0,2021-03-10 03:00:00,1.188354,1.188919,1.188212,1.188354,
1615348800,0,2021-03-10 04:00:00,1.188354,1.188919,1.188212,1.188777,
1615352400,0,2021-03-10 05:00:00,1.188495,1.188636,1.187507,1.18793,
1615356000,0,2021-03-10 06:00:00,1.18793,1.188354,1.187225,1.188354,
1615359600,0,2021-03-10 07:00:00,1.188071,1.189202,1.18793,1.189202,
1615363200,0,2021-03-10 08:00:00,1.188495,1.190192,1.187648,1.190051,
1615366800,0,2021-03-10 09:00:00,1.189909,1.190617,1.189767,1.190192,
1615370400,0,2021-03-10 10:00:00,1.190192,1.190901,1.189767,1.190192,
1615374000,0,2021-03-10 11:00:00,1.189909,1.190334,1.188919,1.189343,
1615377600,0,2021-03-10 12:00:00,1.189202,1.190192,1.188636,1.18906,
1615381200,0,2021-03-10 13:00:00,1.188636,1.191611,1.188636,1.191469,
1615384800,0,2021-03-10 14:00:00,1.191327,1.192748,1.191043,1.191611,
1615388400,0,2021-03-10 15:00:00,1.191469,1.191895,1.189202,1.190051,
1615392000,0,2021-03-10 16:00:00,1.189909,1.190334,1.189343,1.190334,
1615395600,0,2021-03-10 17:00:00,1.190192,1.191469,1.190051,1.191327,
1615399200,0,2021-03-10 18:00:00,1.191185,1.192321,1.191185,1.191753,
1615402800,0,2021-03-10 19:00:00,1.191753,1.192748,1.191753,1.192748,
1615406400,0,2021-03-10 20:00:00,1.192748,1.193317,1.192321,1.193032,
1615410000,0,2021-03-10 21:00:00,1.193032,1.193744,1.192748,1.193317,
1615413600,0,2021-03-10 22:00:00,1.192748,1.193744,1.192179,1.19289,
1615417200,0,2021-03-10 23:00:00,1.193174,1.193459,1.193174,1.193174,
1615420800,0,2021-03-11 00:00:00,1.192748,1.193602,1.191895,1.192321,
1615424400,0,2021-03-11 01:00:00,1.192321,1.192463,1.192179,1.192321,
1615425096,0,2021-03-11 01:11:36,1.192321,1.192321,1.192321,1.192321,
1615428000,0,2021-03-11 02:00:00,1.192748,1.194029,1.192748,1.193459,
1615431600,0,2021-03-11 03:00:00,1.193174,1.194029,1.193174,1.193459,
1615435200,0,2021-03-11 04:00:00,1.193459,1.193602,1.19289,1.193174,
1615438800,0,2021-03-11 05:00:00,1.193032,1.193602,1.19289,1.193032,
1615442400,0,2021-03-11 06:00:00,1.192748,1.193887,1.192463,1.193317,
1615446000,0,2021-03-11 07:00:00,1.193459,1.195028,1.19289,1.194457,
1615449600,0,2021-03-11 08:00:00,1.194315,1.197317,1.194172,1.196888,
1615453200,0,2021-03-11 09:00:00,1.196744,1.197174,1.196029,1.196744,
1615456800,0,2021-03-11 10:00:00,1.196744,1.197174,1.196458,1.196744,
1615460400,0,2021-03-11 11:00:00,1.196601,1.197317,1.196458,1.196744,
1615464000,0,2021-03-11 12:00:00,1.196458,1.196888,1.195028,1.1956,
1615467600,0,2021-03-11 13:00:00,1.195457,1.197604,1.194743,1.196172,
1615471200,0,2021-03-11 14:00:00,1.195743,1.196744,1.193602,1.194172,
1615474800,0,2021-03-11 15:00:00,1.194743,1.196744,1.193174,1.196458,
1615478400,0,2021-03-11 16:00:00,1.196315,1.198322,1.195886,1.198035,
1615482000,0,2021-03-11 17:00:00,1.198178,1.198178,1.197031,1.197604,
1615485600,0,2021-03-11 18:00:00,1.197604,1.199616,1.197604,1.198897,
1615489200,0,2021-03-11 19:00:00,1.19904,1.199472,1.198465,1.198753,
1615492800,0,2021-03-11 20:00:00,1.198609,1.199759,1.198465,1.199184,
1615496400,0,2021-03-11 21:00:00,1.199328,1.199759,1.198753,1.198897,
1615500000,0,2021-03-11 22:00:00,1.198465,1.199328,1.198465,1.198609,
1615503600,0,2021-03-11 23:00:00,1.198609,1.199616,1.198465,1.198465,
1615507200,0,2021-03-12 00:00:00,1.198897,1.199184,1.198465,1.198609,
1615510800,0,2021-03-12 01:00:00,1.198897,1.199328,1.198753,1.19904,
1615511500,0,2021-03-12 01:11:40,1.19904,1.19904,1.19904,1.19904,
1615514400,0,2021-03-12 02:00:00,1.198753,1.19904,1.196315,1.196601,
1615518000,0,2021-03-12 03:00:00,1.196458,1.197317,1.196458,1.196888,
1615521600,0,2021-03-12 04:00:00,1.196458,1.197461,1.196458,1.197031,
1615525200,0,2021-03-12 05:00:00,1.196888,1.197461,1.196601,1.197031,
1615528800,0,2021-03-12 06:00:00,1.196601,1.196601,1.195028,1.1956,
1615532400,0,2021-03-12 07:00:00,1.195171,1.1956,1.194172,1.194885,
1615536000,0,2021-03-12 08:00:00,1.1946,1.195028,1.193459,1.193744,
1615539600,0,2021-03-12 09:00:00,1.193459,1.193887,1.191611,1.192037,
1615543200,0,2021-03-12 10:00:00,1.191753,1.192605,1.191327,1.192321,
1615546800,0,2021-03-12 11:00:00,1.192179,1.19289,1.191753,1.192037,
1615550400,0,2021-03-12 12:00:00,1.192179,1.194029,1.192179,1.193887,
1615554000,0,2021-03-12 13:00:00,1.193744,1.194315,1.192605,1.193174,
1615557600,0,2021-03-12 14:00:00,1.19289,1.193602,1.192463,1.193459,
1615561200,0,2021-03-12 15:00:00,1.193317,1.194315,1.191753,1.194172,
1615564800,0,2021-03-12 16:00:00,1.194172,1.196172,1.193744,1.1956,
1615568400,0,2021-03-12 17:00:00,1.1956,1.196029,1.195171,1.195171,
1615572000,0,2021-03-12 18:00:00,1.195171,1.196029,1.194885,1.1956,
1615575600,0,2021-03-12 19:00:00,1.195743,1.196029,1.195314,1.195314,
1615579200,0,2021-03-12 20:00:00,1.195314,1.196458,1.195171,1.196458,
1615582800,0,2021-03-12 21:00:00,1.196458,1.196458,1.195457,1.195457,
1615586400,0,2021-03-12 22:00:00,1.195886,1.195886,1.195886,1.195886,
1615766400,0,2021-03-15 00:00:00,1.195314,1.196172,1.195314,1.1956,
1615770000,0,2021-03-15 01:00:00,1.195457,1.195457,1.195457,1.195457,
1615770082,0,2021-03-15 01:01:22,1.1956,1.1956,1.1956,1.1956,
1615773600,0,2021-03-15 02:00:00,1.196172,1.196601,1.194743,1.195171,
1615777200,0,2021-03-15 03:00:00,1.195171,1.196029,1.195171,1.195743,
1615780800,0,2021-03-15 04:00:00,1.195743,1.196029,1.1946,1.194743,
1615784400,0,2021-03-15 05:00:00,1.194743,1.194743,1.193459,1.193602,
1615788000,0,2021-03-15 06:00:00,1.193744,1.193887,1.19289,1.193744,
1615791600,0,2021-03-15 07:00:00,1.193744,1.194029,1.192179,1.192463,
1615795200,0,2021-03-15 08:00:00,1.192321,1.194315,1.192321,1.194029,
1615798800,0,2021-03-15 09:00:00,1.194029,1.194315,1.192748,1.193032,
1615802400,0,2021-03-15 10:00:00,1.193032,1.193744,1.192321,1.193744,
1615806000,0,2021-03-15 11:00:00,1.193459,1.193887,1.192463,1.192605,
1615809600,0,2021-03-15 12:00:00,1.192463,1.193887,1.192463,1.19289,
1615813200,0,2021-03-15 13:00:00,1.19289,1.193602,1.192179,1.192321,
1615816800,0,2021-03-15 14:00:00,1.192605,1.193317,1.192037,1.193174,
1615820400,0,2021-03-15 15:00:00,1.193174,1.194029,1.191469,1.191753,
1615824000,0,2021-03-15 16:00:00,1.192037,1.194029,1.192037,1.192748,
1615827600,0,2021-03-15 17:00:00,1.192748,1.193459,1.192321,1.193174,
1615831200,0,2021-03-15 18:00:00,1.193174,1.193887,1.193032,1.193032,
1615834800,0,2021-03-15 19:00:00,1.19289,1.193317,1.192463,1.193317,
1615838400,0,2021-03-15 20:00:00,1.193459,1.194029,1.193459,1.193459,
1615852800,0,2021-03-16 00:00:00,1.193032,1.193744,1.192605,1.192605,
1615856400,0,2021-03-16 01:00:00,1.192748,1.192748,1.192748,1.192748,
1615856480,0,2021-03-16 01:01:20,1.192748,1.192748,1.192748,1.192748,
1615860000,0,2021-03-16 02:00:00,1.193174,1.193317,1.192605,1.19289,
1615863600,0,2021-03-16 03:00:00,1.193032,1.194315,1.19289,1.193744,
1615867200,0,2021-03-16 04:00:00,1.194029,1.194457,1.193744,1.194172,
1615870800,0,2021-03-16 05:00:00,1.194172,1.194457,1.193887,1.193887,
1615874400,0,2021-03-16 06:00:00,1.193887,1.194029,1.193174,1.193317,
1615878000,0,2021-03-16 07:00:00,1.193174,1.193174,1.191895,1.192037,
1615881600,0,2021-03-16 08:00:00,1.191753,1.193459,1.191753,1.193032,
1615885200,0,2021-03-16 09:00:00,1.19289,1.194315,1.192605,1.193317,
1615888800,0,2021-03-16 10:00:00,1.193317,1.195171,1.193032,1.194743,
1615892400,0,2021-03-16 11:00:00,1.195028,1.1956,1.194743,1.195028,
1615896000,0,2021-03-16 12:00:00,1.195028,1.195457,1.19289,1.19289,
1615899600,0,2021-03-16 13:00:00,1.192605,1.193032,1.190192,1.190476,
1615903200,0,2021-03-16 14:00:00,1.190476,1.191611,1.190476,1.191327,
1615906800,0,2021-03-16 15:00:00,1.191185,1.191185,1.188636,1.189909,
1615910400,0,2021-03-16 16:00:00,1.189626,1.190617,1.189484,1.189626,
1615914000,0,2021-03-16 17:00:00,1.189626,1.191327,1.189626,1.190617,
1615917600,0,2021-03-16 18:00:00,1.190617,1.191327,1.190617,1.190901,
1615921200,0,2021-03-16 19:00:00,1.190759,1.191469,1.190617,1.190901,
1615924800,0,2021-03-16 20:00:00,1.190901,1.191327,1.190476,1.190617,
1615928400,0,2021-03-16 21:00:00,1.190759,1.191043,1.190334,1.190617,
1615939200,0,2021-03-17 00:00:00,1.190617,1.191185,1.190334,1.190617,
1615942800,0,2021-03-17 01:00:00,1.190476,1.190476,1.190476,1.190476,
1615942882,0,2021-03-17 01:01:22,1.190759,1.190759,1.190759,1.190759,
1615946400,0,2021-03-17 02:00:00,1.190051,1.190759,1.189909,1.190476,
1615950000,0,2021-03-17 03:00:00,1.190476,1.191185,1.190334,1.190476,
1615953600,0,2021-03-17 04:00:00,1.190476,1.191043,1.190334,1.190759,
1615957200,0,2021-03-17 05:00:00,1.190617,1.191043,1.190192,1.190192,
1615960800,0,2021-03-17 06:00:00,1.190192,1.191469,1.190192,1.191043,
1615964400,0,2021-03-17 07:00:00,1.191043,1.191327,1.189626,1.189626,
1615968000,0,2021-03-17 08:00:00,1.189484,1.190334,1.18906,1.190192,
1615971600,0,2021-03-17 09:00:00,1.190334,1.191895,1.190051,1.191469,
1615975200,0,2021-03-17 10:00:00,1.191469,1.192179,1.191185,1.191469,
1615978800,0,2021-03-17 11:00:00,1.191469,1.191611,1.189626,1.189626,
1615982400,0,2021-03-17 12:00:00,1.189484,1.191753,1.189484,1.191753,
1615986000,0,2021-03-17 13:00:00,1.191469,1.191611,1.190617,1.190617,
1615989600,0,2021-03-17 14:00:00,1.190901,1.192037,1.190759,1.191185,
1615993200,0,2021-03-17 15:00:00,1.191043,1.191469,1.190617,1.190901,
1615996800,0,2021-03-17 16:00:00,1.190759,1.190901,1.190051,1.190476,
1616000400,0,2021-03-17 17:00:00,1.190617,1.191753,1.190192,1.191327,
1616004000,0,2021-03-17 18:00:00,1.193032,1.198609,1.193032,1.198465,
1616007600,0,2021-03-17 19:00:00,1.198178,1.198609,1.196601,1.198465,
1616011200,0,2021-03-17 20:00:00,1.198322,1.198897,1.197891,1.198465,
1616014800,0,2021-03-17 21:00:00,1.198322,1.199184,1.198035,1.198465,
1616018400,0,2021-03-17 22:00:00,1.198178,1.199328,1.198178,1.198465,
1616025600,0,2021-03-18 00:00:00,1.198465,1.199328,1.198322,1.198897,
1616029200,0,2021-03-18 01:00:00,1.19904,1.19904,1.19904,1.19904,
1616029279,0,2021-03-18 01:01:19,1.198897,1.198897,1.198897,1.198897,
1616032800,0,2021-03-18 02:00:00,1.197317,1.197604,1.196888,1.197461,
1616036400,0,2021-03-18 03:00:00,1.197461,1.197748,1.196458,1.196888,
1616040000,0,2021-03-18 04:00:00,1.196029,1.197031,1.196029,1.196458,
1616043600,0,2021-03-18 05:00:00,1.196458,1.197317,1.196458,1.196888,
1616047200,0,2021-03-18 06:00:00,1.196888,1.198609,1.196888,1.198322,
1616050800,0,2021-03-18 07:00:00,1.198035,1.199616,1.1946,1.195028,
1616054400,0,2021-03-18 08:00:00,1.195171,1.195886,1.193887,1.195028,
1616058000,0,2021-03-18 09:00:00,1.194885,1.195457,1.194172,1.1946,
1616061600,0,2021-03-18 10:00:00,1.194457,1.194743,1.193744,1.194457,
1616065200,0,2021-03-18 11:00:00,1.194885,1.195314,1.194172,1.194315,
1616068800,0,2021-03-18 12:00:00,1.194315,1.195028,1.192605,1.193459,
1616072400,0,2021-03-18 13:00:00,1.193459,1.193459,1.191469,1.191895,
1616076000,0,2021-03-18 14:00:00,1.191753,1.192748,1.191327,1.192321,
1616079600,0,2021-03-18 15:00:00,1.192179,1.193032,1.192037,1.19289,
1616083200,0,2021-03-18 16:00:00,1.193174,1.194172,1.192179,1.192463,
1616086800,0,2021-03-18 17:00:00,1.192463,1.193602,1.191895,1.193317,
1616090400,0,2021-03-18 18:00:00,1.193317,1.193459,1.191469,1.191895,
1616094000,0,2021-03-18 19:00:00,1.191611,1.192179,1.191185,1.191469,
1616097600,0,2021-03-18 20:00:00,1.191611,1.192321,1.191611,1.192179,
1616101200,0,2021-03-18 21:00:00,1.191753,1.192605,1.191469,1.191753,
1616104800,0,2021-03-18 22:00:00,1.191895,1.193032,1.191895,1.192037,
1616108400,0,2021-03-18 23:00:00,1.192037,1.192463,1.191753,1.192179,
1616112000,0,2021-03-19 00:00:00,1.192037,1.192605,1.190901,1.191185,
1616115600,0,2021-03-19 01:00:00,1.191043,1.191043,1.191043,1.191043,
1616115681,0,2021-03-19 01:01:21,1.191185,1.191185,1.191185,1.191185,
1616119200,0,2021-03-19 02:00:00,1.191327,1.191753,1.190617,1.191185,
1616122800,0,2021-03-19 03:00:00,1.191185,1.192179,1.190901,1.191753,
1616126400,0,2021-03-19 04:00:00,1.191753,1.192605,1.191611,1.192321,
1616130000,0,2021-03-19 05:00:00,1.192179,1.192321,1.191611,1.192179,
1616133600,0,2021-03-19 06:00:00,1.192037,1.193317,1.191753,1.192748,
1616137200,0,2021-03-19 07:00:00,1.192748,1.194315,1.192463,1.193602,
1616140800,0,2021-03-19 08:00:00,1.194172,1.194172,1.192605,1.192605,
1616144400,0,2021-03-19 09:00:00,1.192605,1.192748,1.189626,1.189626,
1616148000,0,2021-03-19 10:00:00,1.189626,1.190334,1.189484,1.190334,
1616151600,0,2021-03-19 11:00:00,1.190051,1.191469,1.189909,1.190334,
1616155200,0,2021-03-19 12:00:00,1.190334,1.191185,1.189767,1.190334,
1616158800,0,2021-03-19 13:00:00,1.189626,1.190476,1.187789,1.188777,
1616162400,0,2021-03-19 14:00:00,1.188212,1.189343,1.188071,1.189343,
1616166000,0,2021-03-19 15:00:00,1.18906,1.191469,1.18906,1.191469,
1616169600,0,2021-03-19 16:00:00,1.191185,1.191469,1.190476,1.191043,
1616173200,0,2021-03-19 17:00:00,1.191185,1.191611,1.190901,1.191327,
1616176800,0,2021-03-19 18:00:00,1.191611,1.191611,1.191043,1.191327,
1616180400,0,2021-03-19 19:00:00,1.191185,1.191753,1.190901,1.191043,
1616184000,0,2021-03-19 20:00:00,1.190901,1.191043,1.190476,1.190759,
1616187600,0,2021-03-19 21:00:00,1.191611,1.191611,1.190759,1.190759,
1616371200,0,2021-03-22 00:00:00,1.188777,1.189626,1.188777,1.189202,
1616374859,0,2021-03-22 01:00:59,1.188919,1.188919,1.188919,1.188919,
1616378400,0,2021-03-22 02:00:00,1.188777,1.189767,1.188777,1.189767,
