datetime,timestamp,gmtoffset,open,high,low,close,volume
2025-09-09 16:15:00,1757434500,0,236.050003,236.240005,235.906997,235.960006,360907.0
2025-09-09 16:20:00,1757434800,0,235.949905,235.959899,235.670196,235.830001,322340.0
2025-09-09 16:25:00,1757435100,0,235.831604,236.059997,235.830001,236.0,287947.0
2025-09-09 16:30:00,1757435400,0,236.0,236.119995,235.824996,236.11,222621.0
2025-09-09 16:35:00,1757435700,0,236.104995,236.119995,235.850006,235.899993,194848.0
2025-09-09 16:40:00,1757436000,0,235.899993,235.999893,235.839996,235.979995,214477.0
2025-09-09 16:45:00,1757436300,0,235.990005,236.399993,235.949996,236.350097,355336.0
2025-09-09 16:50:00,1757436600,0,236.369995,236.427398,236.225006,236.25,319329.0
2025-09-09 16:55:00,1757436900,0,236.25,236.649993,236.25,236.619598,410884.0
2025-09-09 17:00:00,1757437200,0,236.619995,237.149993,236.619995,236.979995,1025426.0
2025-09-09 17:05:00,1757437500,0,236.979995,237.402496,236.740097,237.399902,1226466.0
2025-09-09 17:10:00,1757437800,0,237.395004,238.580001,237.320007,238.050003,2324360.0
2025-09-09 17:15:00,1757438100,0,238.048995,238.780502,237.889999,238.018798,1421764.0
2025-09-09 17:20:00,1757438400,0,238.014999,238.199996,237.339996,237.709899,1128704.0
2025-09-09 17:25:00,1757438700,0,237.700302,238.229995,237.620101,237.75,830489.0
2025-09-09 17:30:00,1757439000,0,237.759994,238.100006,236.850006,237.157897,1505612.0
2025-09-09 17:35:00,1757439300,0,237.149993,237.669998,236.899993,237.080001,1255752.0
2025-09-09 17:40:00,1757439600,0,237.070007,237.440002,236.320007,236.830001,1517616.0
2025-09-09 17:45:00,1757439900,0,236.817398,237.509994,236.449996,236.550003,883738.0
2025-09-09 17:50:00,1757440200,0,236.544998,237.0,236.410003,236.630004,705233.0
2025-09-09 17:55:00,1757440500,0,236.628494,236.899993,236.490005,236.529998,492076.0
2025-09-09 18:00:00,1757440800,0,236.539993,236.789901,236.25,236.279998,457059.0
2025-09-09 18:05:00,1757441100,0,236.279998,236.339996,235.760101,235.7901,901793.0
2025-09-09 18:10:00,1757441400,0,235.809997,235.970001,233.669998,235.070007,4546571.0
2025-09-09 18:15:00,1757441700,0,235.034606,235.100006,233.820007,234.429992,1976577.0
2025-09-09 18:20:00,1757442000,0,234.429992,234.929992,234.200302,234.820007,889672.0
2025-09-09 18:25:00,1757442300,0,234.820007,234.958999,234.350006,234.528594,942977.0
2025-09-09 18:30:00,1757442600,0,234.550003,234.690002,234.039993,234.229995,843866.0
2025-09-09 18:35:00,1757442900,0,234.229995,234.409896,233.880004,233.899993,887608.0
2025-09-09 18:40:00,1757443200,0,233.899993,234.351104,233.779998,233.804992,903054.0
2025-09-09 18:45:00,1757443500,0,233.820007,233.880004,233.380004,233.720001,1214243.0
2025-09-09 18:50:00,1757443800,0,233.729797,233.949996,233.61,233.645004,803129.0
2025-09-09 18:55:00,1757444100,0,233.645004,233.804992,233.369995,233.739898,800940.0
2025-09-09 19:00:00,1757444400,0,233.720001,234.050003,233.559997,233.751205,1000527.0
2025-09-09 19:05:00,1757444700,0,233.735,234.0,233.690002,233.950897,753881.0
2025-09-09 19:10:00,1757445000,0,233.970001,234.276901,233.869995,234.229995,672092.0
2025-09-09 19:15:00,1757445300,0,234.240005,234.479995,234.220001,234.300003,706423.0
2025-09-09 19:20:00,1757445600,0,234.320007,234.490005,234.285293,234.384994,519118.0
2025-09-09 19:25:00,1757445900,0,234.384994,234.490005,234.289993,234.309997,439737.0
2025-09-09 19:30:00,1757446200,0,234.309997,234.429992,234.160095,234.320098,561192.0
2025-09-09 19:35:00,1757446500,0,234.320007,234.369995,234.089996,234.270004,499307.0
2025-09-09 19:40:00,1757446800,0,234.285003,234.285003,233.514999,233.570007,912958.0
2025-09-09 19:45:00,1757447100,0,233.570007,233.994995,233.520004,233.960006,882274.0
2025-09-09 19:50:00,1757447400,0,233.979995,234.634994,233.979995,234.5,1387974.0
2025-09-09 19:55:00,1757447700,0,234.509994,234.605606,234.255004,234.350006,2073474.0
2025-09-09 20:00:00,1757448000,0,234.350006,234.350006,234.350006,234.350006,
2025-09-10 13:30:00,1757511000,0,232.024993,232.339996,230.399993,230.645004,5253318.0
2025-09-10 13:35:00,1757511300,0,230.654998,230.830001,229.690002,229.813903,2613727.0
2025-09-10 13:40:00,1757511600,0,229.770004,230.169998,228.839996,229.220001,2003111.0
2025-09-10 13:45:00,1757511900,0,229.225006,230.149993,229.149993,229.940002,1416102.0
2025-09-10 13:50:00,1757512200,0,229.949996,230.529998,229.589996,230.179992,1415209.0
2025-09-10 13:55:00,1757512500,0,230.160003,230.304992,229.375,229.549606,1165826.0
2025-09-10 14:00:00,1757512800,0,229.532592,229.800003,228.669998,228.908401,1478087.0
2025-09-10 14:05:00,1757513100,0,228.910003,229.149993,228.740005,228.970001,1091340.0
2025-09-10 14:10:00,1757513400,0,228.970001,229.649993,228.954498,229.240005,1120757.0
2025-09-10 14:15:00,1757513700,0,229.240005,229.399993,228.339996,228.5858,1413460.0
2025-09-10 14:20:00,1757514000,0,228.589996,228.589996,227.639999,227.769699,1777026.0
2025-09-10 14:25:00,1757514300,0,227.779998,228.419998,227.550003,228.108001,1419272.0
2025-09-10 14:30:00,1757514600,0,228.11,228.346405,227.850006,228.065002,844110.0
2025-09-10 14:35:00,1757514900,0,228.070007,228.255004,227.710006,228.132797,964012.0
2025-09-10 14:40:00,1757515200,0,228.130096,228.240005,227.720001,227.809997,871851.0
2025-09-10 14:45:00,1757515500,0,227.779998,227.879898,227.350006,227.364196,1187227.0
2025-09-10 14:50:00,1757515800,0,227.369995,228.0699,227.369995,228.029998,981741.0
2025-09-10 14:55:00,1757516100,0,228.020004,228.259994,227.720092,227.729995,1005187.0
2025-09-10 15:00:00,1757516400,0,227.729995,227.800003,227.580001,227.625,749733.0
2025-09-10 15:05:00,1757516700,0,227.630004,227.829498,227.425003,227.809997,945564.0
2025-09-10 15:10:00,1757517000,0,227.800003,228.099899,227.800003,227.865005,1132568.0
2025-09-10 15:15:00,1757517300,0,227.865005,227.899993,227.130996,227.158096,1140762.0
2025-09-10 15:20:00,1757517600,0,227.149993,227.672607,227.050003,227.334197,968201.0
2025-09-10 15:25:00,1757517900,0,227.330001,227.36,227.020004,227.039993,769590.0
2025-09-10 15:30:00,1757518200,0,227.039993,227.100006,226.544998,226.660003,1320413.0
2025-09-10 15:35:00,1757518500,0,226.669906,226.740005,226.369995,226.449996,1115448.0
2025-09-10 15:40:00,1757518800,0,226.457397,226.895004,226.240097,226.764999,1034840.0
2025-09-10 15:45:00,1757519100,0,226.764999,227.229797,226.727493,227.199996,807035.0
2025-09-10 15:50:00,1757519400,0,227.210006,227.220001,226.740005,227.009994,849216.0
2025-09-10 15:55:00,1757519700,0,226.994995,227.359893,226.985,227.259994,775666.0
2025-09-10 16:00:00,1757520000,0,227.255004,227.470001,227.210006,227.255004,701526.0
2025-09-10 16:05:00,1757520300,0,227.255004,227.300003,226.985,227.279998,727110.0
2025-09-10 16:10:00,1757520600,0,227.285797,227.785003,227.175003,227.740005,708786.0
2025-09-10 16:15:00,1757520900,0,227.744995,227.86,227.539993,227.809997,715135.0
2025-09-10 16:20:00,1757521200,0,227.809997,228.054992,227.613494,227.961593,708472.0
2025-09-10 16:25:00,1757521500,0,227.949996,228.039993,227.684997,227.738601,693214.0
2025-09-10 16:30:00,1757521800,0,227.744995,227.789901,227.309997,227.320007,558267.0
2025-09-10 16:35:00,1757522100,0,227.324996,227.354995,226.970001,227.0,523850.0
2025-09-10 16:40:00,1757522400,0,227.019897,227.11,226.820007,227.009994,1555520.0
2025-09-10 16:45:00,1757522700,0,227.024993,227.330001,226.990005,227.100006,527243.0
2025-09-10 16:50:00,1757523000,0,227.100006,227.320007,227.041305,227.179992,482326.0
2025-09-10 16:55:00,1757523300,0,227.189895,227.419998,227.095001,227.410003,360399.0
2025-09-10 17:00:00,1757523600,0,227.404998,227.580001,227.315002,227.554992,453024.0
2025-09-10 17:05:00,1757523900,0,227.559997,227.639999,227.381195,227.630004,377374.0
2025-09-10 17:10:00,1757524200,0,227.630004,227.744995,227.430099,227.490005,355921.0
2025-09-10 17:15:00,1757524500,0,227.490005,227.659805,227.210006,227.235,356323.0
2025-09-10 17:20:00,1757524800,0,227.240005,227.269897,226.820007,226.899993,580890.0
2025-09-10 17:25:00,1757525100,0,226.895004,226.904998,226.619995,226.804992,448114.0
2025-09-10 17:30:00,1757525400,0,226.800003,227.065002,226.800003,226.969696,454066.0
2025-09-10 17:35:00,1757525700,0,226.970001,227.080001,226.600006,226.699996,611940.0
2025-09-10 17:40:00,1757526000,0,226.695007,226.865005,226.630004,226.679992,369381.0
2025-09-10 17:45:00,1757526300,0,226.6884,226.949905,226.645004,226.824996,366566.0
2025-09-10 17:50:00,1757526600,0,226.824996,226.999801,226.789993,226.910003,359164.0
2025-09-10 17:55:00,1757526900,0,226.899993,226.904998,226.588592,226.687606,499335.0
2025-09-10 18:00:00,1757527200,0,226.675003,226.714996,226.520004,226.690002,446996.0
2025-09-10 18:05:00,1757527500,0,226.690002,226.744995,226.350006,226.729995,646381.0
2025-09-10 18:10:00,1757527800,0,226.75,226.929992,226.720001,226.909896,399506.0
2025-09-10 18:15:00,1757528100,0,226.904998,226.986892,226.619995,226.675003,1313641.0
2025-09-10 18:20:00,1757528400,0,226.675003,227.020004,226.639999,226.979995,347972.0
2025-09-10 18:25:00,1757528700,0,226.979995,227.085006,226.884994,227.059997,399695.0
2025-09-10 18:30:00,1757529000,0,227.054992,227.350006,227.054992,227.266006,526431.0
2025-09-10 18:35:00,1757529300,0,227.259994,227.279998,226.940002,226.997192,520897.0
2025-09-10 18:40:00,1757529600,0,226.994995,227.050003,226.800003,226.815002,308464.0
2025-09-10 18:45:00,1757529900,0,226.820007,226.880004,226.414993,226.535797,530852.0
2025-09-10 18:50:00,1757530200,0,226.529998,226.699996,226.460006,226.654998,347356.0
2025-09-10 18:55:00,1757530500,0,226.660003,226.929992,226.600006,226.889999,585077.0
2025-09-10 19:00:00,1757530800,0,226.889999,227.046997,226.560104,226.625,641415.0
2025-09-10 19:05:00,1757531100,0,226.625,226.710006,226.479995,226.479995,458244.0
2025-09-10 19:10:00,1757531400,0,226.480102,226.634994,226.259994,226.279998,590767.0
2025-09-10 19:15:00,1757531700,0,226.289993,226.600006,226.279998,226.460098,471603.0
2025-09-10 19:20:00,1757532000,0,226.460006,226.570007,226.25,226.442398,595691.0
2025-09-10 19:25:00,1757532300,0,226.440002,226.512298,226.179992,226.184997,589253.0
2025-09-10 19:30:00,1757532600,0,226.184997,226.365005,225.960006,226.154998,1074225.0
2025-09-10 19:35:00,1757532900,0,226.154998,226.279998,225.952194,226.039901,633200.0
2025-09-10 19:40:00,1757533200,0,226.039993,226.5,225.960006,226.470001,930500.0
2025-09-10 19:45:00,1757533500,0,226.505004,226.679901,226.380004,226.61,798981.0
2025-09-10 19:50:00,1757533800,0,226.61,227.100006,226.589996,226.699996,1587755.0
2025-09-10 19:55:00,1757534100,0,226.699996,227.054992,226.494995,226.779998,2702830.0
2025-09-10 20:00:00,1757534400,0,226.789993,226.789993,226.789993,226.789993,
2025-09-11 13:30:00,1757597400,0,226.875,227.770004,226.649993,227.492599,4302578.0
2025-09-11 13:35:00,1757597700,0,227.470001,228.259994,227.419998,228.220001,1210155.0
2025-09-11 13:40:00,1757598000,0,228.229995,228.429992,227.61,227.940002,950610.0
2025-09-11 13:45:00,1757598300,0,227.934997,228.410003,227.910003,228.095001,2240656.0
2025-09-11 13:50:00,1757598600,0,228.100006,228.520004,227.889999,228.509994,733958.0
2025-09-11 13:55:00,1757598900,0,228.509994,229.149993,228.339996,229.044998,1176000.0
2025-09-11 14:00:00,1757599200,0,229.020095,229.100006,228.779998,228.990005,935214.0
2025-09-11 14:05:00,1757599500,0,229.0,229.184997,228.759994,229.085006,894052.0
2025-09-11 14:10:00,1757599800,0,229.11,229.179992,228.889999,228.996902,939889.0
2025-09-11 14:15:00,1757600100,0,229.0,229.11,228.520004,228.889999,743494.0
2025-09-11 14:20:00,1757600400,0,228.889999,229.080001,228.779998,228.839996,546664.0
2025-09-11 14:25:00,1757600700,0,228.850006,228.960006,228.36,228.940002,518284.0
2025-09-11 14:30:00,1757601000,0,228.940002,229.199996,228.800003,229.160003,452733.0
2025-09-11 14:35:00,1757601300,0,229.149993,229.300003,229.020004,229.179092,409249.0
2025-09-11 14:40:00,1757601600,0,229.190002,229.190002,228.509994,228.645004,447842.0
2025-09-11 14:45:00,1757601900,0,228.649993,228.727493,228.320205,228.470001,441978.0
2025-09-11 14:50:00,1757602200,0,228.460006,228.820007,228.449996,228.770004,2032337.0
2025-09-11 14:55:00,1757602500,0,228.75,229.072998,228.600006,229.035003,415855.0
2025-09-11 15:00:00,1757602800,0,229.036407,229.320007,228.949996,229.154998,390425.0
2025-09-11 15:05:00,1757603100,0,229.130004,229.210006,228.699996,228.720092,380667.0
2025-09-11 15:10:00,1757603400,0,228.710006,228.889999,228.61,228.699996,364659.0
2025-09-11 15:15:00,1757603700,0,228.699996,228.830001,228.410003,228.695007,403756.0
2025-09-11 15:20:00,1757604000,0,228.699996,228.809997,228.449996,228.720001,351338.0
2025-09-11 15:25:00,1757604300,0,228.710006,228.779998,228.460006,228.740005,269039.0
2025-09-11 15:30:00,1757604600,0,228.75,228.759994,228.520004,228.544998,6822019.0
2025-09-11 15:35:00,1757604900,0,228.550003,228.559997,228.330001,228.425003,356846.0
2025-09-11 15:40:00,1757605200,0,228.420104,228.697296,228.369995,228.669998,342604.0
2025-09-11 15:45:00,1757605500,0,228.669998,228.759994,228.578399,228.733795,237155.0
2025-09-11 15:50:00,1757605800,0,228.729995,228.779998,228.365005,228.419998,355488.0
2025-09-11 15:55:00,1757606100,0,228.395004,228.490005,228.188995,228.410003,355715.0
2025-09-11 16:00:00,1757606400,0,228.410003,228.520004,228.259994,228.380004,275768.0
2025-09-11 16:05:00,1757606700,0,228.380096,228.389892,228.029998,228.210006,292757.0
2025-09-11 16:10:00,1757607000,0,228.199996,228.295394,228.140106,228.285003,255892.0
2025-09-11 16:15:00,1757607300,0,228.285095,228.61,228.240005,228.600006,277365.0
2025-09-11 16:20:00,1757607600,0,228.590103,228.720001,228.539993,228.648406,204466.0
2025-09-11 16:25:00,1757607900,0,228.639999,228.759994,228.600006,228.61,209827.0
2025-09-11 16:30:00,1757608200,0,228.600006,228.675003,228.539993,228.618499,191919.0
2025-09-11 16:35:00,1757608500,0,228.615005,228.615005,228.380004,228.384994,161060.0
2025-09-11 16:40:00,1757608800,0,228.389999,228.654998,228.389999,228.589996,263638.0
2025-09-11 16:45:00,1757609100,0,228.598205,228.720001,228.550003,228.679992,247682.0
2025-09-11 16:50:00,1757609400,0,228.679992,228.699996,228.309997,228.645004,211191.0
2025-09-11 16:55:00,1757609700,0,228.645004,228.789993,228.580001,228.75,219327.0
2025-09-11 17:00:00,1757610000,0,228.759994,228.969894,228.644805,228.960006,411143.0
2025-09-11 17:05:00,1757610300,0,228.960006,229.100006,228.779998,229.089996,365217.0
2025-09-11 17:10:00,1757610600,0,229.097106,229.3264,229.059997,229.179992,412891.0
2025-09-11 17:15:00,1757610900,0,229.180099,229.369995,229.149993,229.214996,301791.0
2025-09-11 17:20:00,1757611200,0,229.220001,229.380004,229.039993,229.304992,315301.0
2025-09-11 17:25:00,1757611500,0,229.304992,229.539993,229.304992,229.472503,415239.0
2025-09-11 17:30:00,1757611800,0,229.470001,229.679992,229.389999,229.526397,346630.0
2025-09-11 17:35:00,1757612100,0,229.529998,229.639999,229.460006,229.522506,242617.0
2025-09-11 17:40:00,1757612400,0,229.529998,229.809997,229.529998,229.770004,311387.0
2025-09-11 17:45:00,1757612700,0,229.779998,229.830001,229.571395,229.800003,313191.0
2025-09-11 17:50:00,1757613000,0,229.800003,229.949996,229.619995,229.940002,340774.0
2025-09-11 17:55:00,1757613300,0,229.940002,230.160003,229.880096,230.059997,627109.0
2025-09-11 18:00:00,1757613600,0,230.059997,230.080001,229.690002,229.720001,483766.0
2025-09-11 18:05:00,1757613900,0,229.720001,230.039993,229.720001,229.880004,464576.0
2025-09-11 18:10:00,1757614200,0,229.865005,229.865005,229.520004,229.554992,328911.0
2025-09-11 18:15:00,1757614500,0,229.559997,229.615005,229.410003,229.5,483086.0
2025-09-11 18:20:00,1757614800,0,229.509994,229.559997,229.179992,229.350006,413021.0
2025-09-11 18:25:00,1757615100,0,229.339996,229.509994,229.309997,229.460006,308437.0
2025-09-11 18:30:00,1757615400,0,229.464996,229.740005,229.440002,229.720001,249162.0
2025-09-11 18:35:00,1757615700,0,229.718994,229.928604,229.710006,229.928604,374746.0
2025-09-11 18:40:00,1757616000,0,229.919998,229.990005,229.839996,229.964996,209275.0
2025-09-11 18:45:00,1757616300,0,229.960006,230.139999,229.861206,230.085006,366839.0
2025-09-11 18:50:00,1757616600,0,230.085006,230.150802,229.904205,229.990005,287914.0
2025-09-11 18:55:00,1757616900,0,229.985,229.985,229.75,229.857498,347361.0
2025-09-11 19:00:00,1757617200,0,229.869995,230.065002,229.865005,230.031204,332053.0
2025-09-11 19:05:00,1757617500,0,230.029998,230.049896,229.699996,229.729995,302632.0
2025-09-11 19:10:00,1757617800,0,229.720001,229.759994,229.410003,229.639999,492713.0
2025-09-11 19:15:00,1757618100,0,229.654998,229.720001,229.539993,229.604995,304807.0
2025-09-11 19:20:00,1757618400,0,229.600006,229.828598,229.554992,229.800003,316494.0
2025-09-11 19:25:00,1757618700,0,229.794998,229.910003,229.794998,229.850006,300810.0
2025-09-11 19:30:00,1757619000,0,229.839996,230.089996,229.835006,230.080001,579373.0
2025-09-11 19:35:00,1757619300,0,230.071105,230.184997,230.024993,230.089996,472365.0
2025-09-11 19:40:00,1757619600,0,230.090103,230.139892,230.020004,230.039993,496894.0
2025-09-11 19:45:00,1757619900,0,230.039993,230.369995,230.039993,230.354995,636513.0
2025-09-11 19:50:00,1757620200,0,230.350006,230.429992,229.910003,230.399993,1199345.0
2025-09-11 19:55:00,1757620500,0,230.399993,230.449996,229.940002,230.020004,2243509.0
2025-09-11 20:00:00,1757620800,0,230.029998,230.029998,230.029998,230.029998,
2025-09-12 13:30:00,1757683800,0,230.0,230.940002,229.919998,230.380004,4178856.0
2025-09-12 13:35:00,1757684100,0,230.324996,230.451004,229.190002,229.5,966002.0
2025-09-12 13:40:00,1757684400,0,229.524505,229.642501,229.020004,229.179992,688382.0
2025-09-12 13:45:00,1757684700,0,229.160003,230.039993,229.100006,229.800003,853423.0
2025-09-12 13:50:00,1757685000,0,229.779998,230.429992,229.740005,230.389999,672728.0
2025-09-12 13:55:00,1757685300,0,230.384994,231.220397,230.234497,231.214004,668665.0
2025-09-12 14:00:00,1757685600,0,231.169998,231.630004,230.929992,231.520004,900158.0
2025-09-12 14:05:00,1757685900,0,231.520004,232.75,231.479995,232.690002,1626882.0
2025-09-12 14:10:00,1757686200,0,232.660003,232.789993,232.130004,232.380096,1099100.0
2025-09-12 14:15:00,1757686500,0,232.399993,232.839996,232.320007,232.743606,851509.0
2025-09-12 14:20:00,1757686800,0,232.759994,233.798492,232.539993,233.660003,1208901.0
2025-09-12 14:25:00,1757687100,0,233.663497,234.078002,233.509994,234.070007,1273686.0
2025-09-12 14:30:00,1757687400,0,234.080001,234.479995,233.524993,234.240005,1159636.0
2025-09-12 14:35:00,1757687700,0,234.225006,234.350006,233.679992,233.979995,876166.0
2025-09-12 14:40:00,1757688000,0,233.979995,234.509994,233.830001,233.900299,879842.0
2025-09-12 14:45:00,1757688300,0,233.910003,234.179992,233.770004,233.827301,542061.0
2025-09-12 14:50:00,1757688600,0,233.839996,233.869995,233.470001,233.714996,675375.0
2025-09-12 14:55:00,1757688900,0,233.720001,234.130004,233.679992,233.940002,563205.0
2025-09-12 15:00:00,1757689200,0,233.949996,234.289993,233.872695,233.940002,689999.0
2025-09-12 15:05:00,1757689500,0,233.940002,234.239898,233.559997,233.740005,651440.0
2025-09-12 15:10:00,1757689800,0,233.726593,233.970001,233.580001,233.899993,405298.0
2025-09-12 15:15:00,1757690100,0,233.899993,234.089996,233.529998,233.559997,611659.0
2025-09-12 15:20:00,1757690400,0,233.550003,233.975006,233.36,233.955001,475600.0
2025-09-12 15:25:00,1757690700,0,233.955001,234.220001,233.872497,234.095001,514595.0
2025-09-12 15:30:00,1757691000,0,234.089996,234.270004,233.929992,234.090103,434098.0
2025-09-12 15:35:00,1757691300,0,234.095001,234.130004,233.621002,233.745193,382564.0
2025-09-12 15:40:00,1757691600,0,233.7397,234.11,233.660003,233.86,311167.0
2025-09-12 15:45:00,1757691900,0,233.850006,234.320007,233.850006,234.289993,798392.0
2025-09-12 15:50:00,1757692200,0,234.285003,234.490005,234.199996,234.384994,402735.0
2025-09-12 15:55:00,1757692500,0,234.371002,234.380004,233.970001,233.970001,332019.0
2025-09-12 16:00:00,1757692800,0,233.985504,234.11,233.830001,233.910003,433938.0
2025-09-12 16:05:00,1757693100,0,233.904998,234.139892,233.764999,234.059997,446399.0
2025-09-12 16:10:00,1757693400,0,234.053207,234.179992,233.979995,234.080001,361141.0
2025-09-12 16:15:00,1757693700,0,234.089996,234.264999,234.009994,234.034194,306995.0
2025-09-12 16:20:00,1757694000,0,234.020004,234.099899,233.940002,234.009994,247170.0
2025-09-12 16:25:00,1757694300,0,234.013198,234.059997,233.9328,233.969406,254163.0
2025-09-12 16:30:00,1757694600,0,233.963699,233.964202,233.61,233.820007,351554.0
2025-09-12 16:35:00,1757694900,0,233.820007,233.964996,233.759994,233.850006,240346.0
2025-09-12 16:40:00,1757695200,0,233.850006,233.869995,233.710006,233.729995,274774.0
2025-09-12 16:45:00,1757695500,0,233.740005,233.845001,233.6501,233.751602,197753.0
2025-09-12 16:50:00,1757695800,0,233.75,233.770004,233.425003,233.434997,388776.0
2025-09-12 16:55:00,1757696100,0,233.429992,233.429992,233.125,233.138504,1424620.0
2025-09-12 17:00:00,1757696400,0,233.125,233.210006,233.0,233.080001,797302.0
2025-09-12 17:05:00,1757696700,0,233.080001,233.229904,233.070007,233.166793,200900.0
2025-09-12 17:10:00,1757697000,0,233.160003,233.289993,233.139999,233.139999,220708.0
2025-09-12 17:15:00,1757697300,0,233.139999,233.419998,233.044998,233.199996,380409.0
2025-09-12 17:20:00,1757697600,0,233.199996,233.460006,233.059997,233.384796,241901.0
2025-09-12 17:25:00,1757697900,0,233.380004,233.449996,233.220001,233.235,250361.0
2025-09-12 17:30:00,1757698200,0,233.220001,233.360992,233.218505,233.324996,202262.0
2025-09-12 17:35:00,1757698500,0,233.321502,233.619995,233.302505,233.544998,325548.0
2025-09-12 17:40:00,1757698800,0,233.544998,233.589996,233.418395,233.425003,255990.0
2025-09-12 17:45:00,1757699100,0,233.429992,233.529998,233.375,233.494995,228264.0
2025-09-12 17:50:00,1757699400,0,233.5,233.869995,233.5,233.625,345123.0
2025-09-12 17:55:00,1757699700,0,233.630004,233.789993,233.630004,233.660003,241604.0
2025-09-12 18:00:00,1757700000,0,233.679992,233.705001,233.220001,233.410003,273034.0
2025-09-12 18:05:00,1757700300,0,233.399993,233.509994,233.332504,233.384994,245882.0
2025-09-12 18:10:00,1757700600,0,233.380004,233.559997,233.314193,233.529998,268752.0
2025-09-12 18:15:00,1757700900,0,233.525497,233.711593,233.449996,233.645004,363200.0
2025-09-12 18:20:00,1757701200,0,233.645004,233.684997,233.369995,233.449996,256719.0
2025-09-12 18:25:00,1757701500,0,233.470001,233.554992,233.429992,233.539993,197501.0
2025-09-12 18:30:00,1757701800,0,233.539993,233.759994,233.440002,233.729995,349055.0
2025-09-12 18:35:00,1757702100,0,233.729995,233.949905,233.625,233.945007,996845.0
2025-09-12 18:40:00,1757702400,0,233.940002,234.190002,233.899993,234.164993,450553.0
2025-09-12 18:45:00,1757702700,0,234.164993,234.220001,233.029998,233.412902,1237301.0
2025-09-12 18:50:00,1757703000,0,233.419998,233.779998,233.419998,233.740005,1141845.0
2025-09-12 18:55:00,1757703300,0,233.755004,234.059997,233.649993,234.0,489594.0
2025-09-12 19:00:00,1757703600,0,234.009994,234.429992,234.009994,234.389999,454856.0
2025-09-12 19:05:00,1757703900,0,234.380004,234.399902,234.119995,234.139999,339578.0
2025-09-12 19:10:00,1757704200,0,234.1445,234.449996,234.059997,234.391693,494088.0
2025-09-12 19:15:00,1757704500,0,234.399993,234.419998,233.990005,234.188995,401011.0
2025-09-12 19:20:00,1757704800,0,234.190002,234.199996,233.990005,234.014999,295285.0
2025-09-12 19:25:00,1757705100,0,234.014999,234.074996,233.729995,233.775497,320840.0
2025-09-12 19:30:00,1757705400,0,233.779998,233.890106,233.61,233.86,556623.0
2025-09-12 19:35:00,1757705700,0,233.850006,233.889892,233.695007,233.764999,397547.0
2025-09-12 19:40:00,1757706000,0,233.770004,233.955505,233.509994,233.759994,576911.0
2025-09-12 19:45:00,1757706300,0,233.759994,233.880004,233.740005,233.845001,449032.0
2025-09-12 19:50:00,1757706600,0,233.850006,234.169998,233.720001,234.085006,917106.0
2025-09-12 19:55:00,1757706900,0,234.080001,234.289993,233.994995,234.059997,2977514.0
2025-09-12 20:00:00,1757707200,0,234.070007,234.070007,234.070007,234.070007,
2025-09-15 13:30:00,1757943000,0,237.0,238.020004,236.779998,237.214996,4769892.0
2025-09-15 13:35:00,1757943300,0,237.229995,238.190002,237.199996,237.36,1593815.0
2025-09-15 13:40:00,1757943600,0,237.369995,237.369995,235.660003,235.682495,1460331.0
2025-09-15 13:45:00,1757943900,0,235.684997,235.940002,235.072799,235.184997,3137100.0
2025-09-15 13:50:00,1757944200,0,235.460006,235.789993,235.220001,235.529998,826128.0
2025-09-15 13:55:00,1757944500,0,235.524993,235.600006,235.029998,235.359893,868529.0
2025-09-15 14:00:00,1757944800,0,235.339996,235.669998,235.300003,235.402603,640927.0
2025-09-15 14:05:00,1757945100,0,235.399993,235.615005,235.054992,235.399993,601768.0
2025-09-15 14:10:00,1757945400,0,235.401901,235.472,235.139999,235.36,443983.0
2025-09-15 14:15:00,1757945700,0,235.369995,235.479995,235.285003,235.345001,381741.0
2025-09-15 14:20:00,1757946000,0,235.345001,235.800003,235.253402,235.729904,572669.0
2025-09-15 14:25:00,1757946300,0,235.720001,236.300003,235.720001,236.214996,759488.0
2025-09-15 14:30:00,1757946600,0,236.210006,236.279998,235.880004,236.020004,410171.0
2025-09-15 14:35:00,1757946900,0,235.940093,236.0,235.660003,235.983596,427688.0
2025-09-15 14:40:00,1757947200,0,235.970001,236.619995,235.929992,236.470001,616177.0
2025-09-15 14:45:00,1757947500,0,236.460006,236.460006,236.220001,236.279998,359924.0
2025-09-15 14:50:00,1757947800,0,236.279998,236.770004,236.25,236.710006,583955.0
2025-09-15 14:55:00,1757948100,0,236.710006,237.020004,236.669998,236.975006,534615.0
2025-09-15 15:00:00,1757948400,0,236.949996,237.0,236.559997,236.753005,487155.0
2025-09-15 15:05:00,1757948700,0,236.764602,236.764602,236.419998,236.600006,345506.0
2025-09-15 15:10:00,1757949000,0,236.719696,236.800003,236.630004,236.630004,306249.0
2025-09-15 15:15:00,1757949300,0,236.634994,236.690002,236.529998,236.580001,283101.0
2025-09-15 15:20:00,1757949600,0,236.570007,236.859298,236.511505,236.550003,321794.0
2025-09-15 15:25:00,1757949900,0,236.559997,236.889999,236.550003,236.820007,316831.0
2025-09-15 15:30:00,1757950200,0,236.815002,237.119995,236.779998,236.925003,525277.0
2025-09-15 15:35:00,1757950500,0,236.925003,237.050003,236.740005,236.983001,323421.0
2025-09-15 15:40:00,1757950800,0,237.0,237.300003,236.880004,236.899993,471246.0
2025-09-15 15:45:00,1757951100,0,236.895004,237.139999,236.759994,237.089996,358713.0
